source_chunk,response_index,port_call_id,port_code,vessel_type_code
port_calls__20250117T000000Z__20250118T000000Z.json,40,3197127,FIINK,82
port_calls__20250117T000000Z__20250118T000000Z.json,41,3197239,FIOUL,70
port_calls__20250117T000000Z__20250118T000000Z.json,42,3197750,FIHKO,40
port_calls__20250117T000000Z__20250118T000000Z.json,43,3197769,FIHEL,50
port_calls__20250117T000000Z__20250118T000000Z.json,44,3197796,FIUKI,44
port_calls__20250117T000000Z__20250118T000000Z.json,45,3197843,FIKAS,70
port_calls__20250117T000000Z__20250118T000000Z.json,46,3198012,FIKTK,50
port_calls__20250117T000000Z__20250118T000000Z.json,47,3198189,FIOUL,40
port_calls__20250117T000000Z__20250118T000000Z.json,48,3198265,FIKOK,70
port_calls__20250117T000000Z__20250118T000000Z.json,49,3198304,FISKV,81
port_calls__20250117T000000Z__20250118T000000Z.json,50,3198918,FISKV,83
port_calls__20250117T000000Z__20250118T000000Z.json,51,3199173,FIKTK,80
port_calls__20250117T000000Z__20250118T000000Z.json,52,3199204,FIINK,94
port_calls__20250117T000000Z__20250118T000000Z.json,53,3199206,FIINK,95
port_calls__20250117T000000Z__20250118T000000Z.json,54,3199278,FISKV,80
port_calls__20250117T000000Z__20250118T000000Z.json,55,3199302,FIKEM,90
port_calls__20250117T000000Z__20250118T000000Z.json,56,3199323,FIVAA,20
port_calls__20250117T000000Z__20250118T000000Z.json,57,3199324,FIVAA,20
port_calls__20250117T000000Z__20250118T000000Z.json,58,3199388,FIPOR,82
port_calls__20250117T000000Z__20250118T000000Z.json,59,3199447,FIUKI,70
port_calls__20250117T000000Z__20250118T000000Z.json,60,3199555,FIHKO,90
port_calls__20250117T000000Z__20250118T000000Z.json,61,3199602,FISKV,81
port_calls__20250117T000000Z__20250118T000000Z.json,62,3200072,FILAN,20
port_calls__20250117T000000Z__20250118T000000Z.json,63,3200116,FINLI,20
port_calls__20250117T000000Z__20250118T000000Z.json,64,3200126,FILAN,20
port_calls__20250117T000000Z__20250118T000000Z.json,65,3200484,FIPRS,70
port_calls__20250117T000000Z__20250118T000000Z.json,66,3200485,FIRAU,40
port_calls__20250117T000000Z__20250118T000000Z.json,67,3200938,FIPRS,70
port_calls__20250117T000000Z__20250118T000000Z.json,68,3201049,FITKU,70
port_calls__20250117T000000Z__20250118T000000Z.json,69,3201124,FIRAU,40
port_calls__20250117T000000Z__20250118T000000Z.json,70,3201791,FIRAU,60
port_calls__20250117T000000Z__20250118T000000Z.json,71,3203987,FIUKI,70
port_calls__20250117T000000Z__20250118T000000Z.json,72,3204625,FISVL,70
port_calls__20250117T000000Z__20250118T000000Z.json,73,3204802,FIVEI,90
port_calls__20250117T000000Z__20250118T000000Z.json,74,3205140,FISKV,80
port_calls__20250117T000000Z__20250118T000000Z.json,75,3206405,FIOUL,90
port_calls__20250117T000000Z__20250118T000000Z.json,76,3207628,FISTR,91
port_calls__20250117T000000Z__20250118T000000Z.json,77,3207629,FISTR,97
port_calls__20250117T000000Z__20250118T000000Z.json,78,3207702,FIVEI,90
port_calls__20250117T000000Z__20250118T000000Z.json,79,3207718,FIPRS,70
port_calls__20250117T000000Z__20250118T000000Z.json,80,3207779,FIIMA,70
port_calls__20250117T000000Z__20250118T000000Z.json,81,3207787,FIVEI,10
port_calls__20250117T000000Z__20250118T000000Z.json,82,3208193,FIECK,20
port_calls__20250117T000000Z__20250118T000000Z.json,83,3208452,FIANK,70
port_calls__20250118T000000Z__20250119T000000Z.json,1,3185017,FILAN,20
port_calls__20250118T000000Z__20250119T000000Z.json,2,3185168,FILAN,20
port_calls__20250118T000000Z__20250119T000000Z.json,3,3185214,FILAN,20
port_calls__20250118T000000Z__20250119T000000Z.json,4,3185247,FINLI,20
port_calls__20250118T000000Z__20250119T000000Z.json,5,3189419,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,6,3189435,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,7,3189455,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,8,3190787,FITKU,20
port_calls__20250118T000000Z__20250119T000000Z.json,9,3190788,FITKU,20
port_calls__20250118T000000Z__20250119T000000Z.json,10,3190938,FITKU,20
port_calls__20250118T000000Z__20250119T000000Z.json,11,3191542,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,12,3192948,FIECK,20
port_calls__20250118T000000Z__20250119T000000Z.json,13,3192970,FIECK,20
port_calls__20250118T000000Z__20250119T000000Z.json,14,3192992,FIECK,20
port_calls__20250118T000000Z__20250119T000000Z.json,15,3193930,FILAN,20
port_calls__20250118T000000Z__20250119T000000Z.json,16,3194013,FITKU,20
port_calls__20250118T000000Z__20250119T000000Z.json,17,3194044,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,18,3194653,FILAN,40
port_calls__20250118T000000Z__20250119T000000Z.json,19,3195255,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,20,3195277,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,21,3196059,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,22,3196079,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,23,3196188,FILAN,20
port_calls__20250118T000000Z__20250119T000000Z.json,24,3196195,FILAN,20
port_calls__20250118T000000Z__20250119T000000Z.json,25,3196358,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,26,3196364,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,27,3196371,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,28,3196386,FIMHQ,10
port_calls__20250118T000000Z__20250119T000000Z.json,29,3196429,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,30,3196438,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,31,3196447,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,32,3196465,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,33,3196477,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,34,3196493,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,35,3196518,FIHEL,20
port_calls__20250118T000000Z__20250119T000000Z.json,36,3197276,FIRAU,50
port_calls__20250118T000000Z__20250119T000000Z.json,37,3197519,FIHEL,50
port_calls__20250118T000000Z__20250119T000000Z.json,38,3198105,FIMHQ,20
port_calls__20250118T000000Z__20250119T000000Z.json,39,3198253,FIHKO,40
port_calls__20250118T000000Z__20250119T000000Z.json,40,3198868,FIHKO,40
port_calls__20250118T000000Z__20250119T000000Z.json,41,3198945,FIKOK,80
port_calls__20250118T000000Z__20250119T000000Z.json,42,3199285,FIKTK,70
port_calls__20250118T000000Z__20250119T000000Z.json,43,3199325,FIVAA,20
port_calls__20250118T000000Z__20250119T000000Z.json,44,3199350,FIKOK,70
port_calls__20250118T000000Z__20250119T000000Z.json,45,3199445,FIKJO,70
port_calls__20250118T000000Z__20250119T000000Z.json,46,3199463,FIKOK,70
port_calls__20250118T000000Z__20250119T000000Z.json,47,3199652,FIANK,91
port_calls__20250118T000000Z__20250119T000000Z.json,48,3199898,FIKTK,82
port_calls__20250118T000000Z__20250119T000000Z.json,49,3200052,FIFAR,70
port_calls__20250118T000000Z__20250119T000000Z.json,50,3200075,FINLI,20
port_calls__20250118T000000Z__20250119T000000Z.json,51,3200170,FILAN,20
port_calls__20250118T000000Z__20250119T000000Z.json,52,3203912,FIHEL,70
port_calls__20250118T000000Z__20250119T000000Z.json,53,3204277,FIKAS,70
port_calls__20250118T000000Z__20250119T000000Z.json,54,3204624,FIRAU,70
port_calls__20250118T000000Z__20250119T000000Z.json,55,3205141,FISKV,80
port_calls__20250118T000000Z__20250119T000000Z.json,56,3206340,FIRAA,70
port_calls__20250118T000000Z__20250119T000000Z.json,57,3207788,FISKV,82
port_calls__20250118T000000Z__20250119T000000Z.json,58,3207842,FISKV,80
port_calls__20250118T000000Z__20250119T000000Z.json,59,3207886,FIANK,81
port_calls__20250118T000000Z__20250119T000000Z.json,60,3208039,FIVEI,90
port_calls__20250118T000000Z__20250119T000000Z.json,61,3208100,FIVEI,90
port_calls__20250118T000000Z__20250119T000000Z.json,62,3208251,FIANK,93
port_calls__20250118T000000Z__20250119T000000Z.json,63,3208425,FIVEI,10
port_calls__20250119T000000Z__20250120T000000Z.json,1,3177975,FIHEL,40
port_calls__20250119T000000Z__20250120T000000Z.json,2,3180657,FIHKO,40
port_calls__20250119T000000Z__20250120T000000Z.json,3,3185007,FILAN,20
port_calls__20250119T000000Z__20250120T000000Z.json,4,3185109,FILAN,20
port_calls__20250119T000000Z__20250120T000000Z.json,5,3185183,FINLI,20
port_calls__20250119T000000Z__20250120T000000Z.json,6,3185192,FILAN,20
port_calls__20250119T000000Z__20250120T000000Z.json,7,3189420,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,8,3189482,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,9,3189546,FIHEL,40
port_calls__20250119T000000Z__20250120T000000Z.json,10,3190939,FITKU,20
port_calls__20250119T000000Z__20250120T000000Z.json,11,3191615,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,12,3192949,FIECK,20
port_calls__20250119T000000Z__20250120T000000Z.json,13,3192971,FIECK,20
port_calls__20250119T000000Z__20250120T000000Z.json,14,3192993,FIECK,20
port_calls__20250119T000000Z__20250120T000000Z.json,15,3193313,FIHKO,40
port_calls__20250119T000000Z__20250120T000000Z.json,16,3193945,FITKU,20
port_calls__20250119T000000Z__20250120T000000Z.json,17,3193970,FILAN,20
port_calls__20250119T000000Z__20250120T000000Z.json,18,3194082,FIMHQ,20
port_calls__20250119T000000Z__20250120T000000Z.json,19,3196060,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,20,3196080,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,21,3196189,FILAN,20
port_calls__20250119T000000Z__20250120T000000Z.json,22,3196196,FILAN,20
port_calls__20250119T000000Z__20250120T000000Z.json,23,3196294,FIKTK,50
port_calls__20250119T000000Z__20250120T000000Z.json,24,3196359,FIMHQ,20
port_calls__20250119T000000Z__20250120T000000Z.json,25,3196365,FIMHQ,20
port_calls__20250119T000000Z__20250120T000000Z.json,26,3196372,FIMHQ,20
port_calls__20250119T000000Z__20250120T000000Z.json,27,3196387,FIMHQ,10
port_calls__20250119T000000Z__20250120T000000Z.json,28,3196426,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,29,3196427,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,30,3196443,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,31,3196453,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,32,3196458,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,33,3196470,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,34,3196498,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,35,3197263,FIKTK,50
port_calls__20250119T000000Z__20250120T000000Z.json,36,3198067,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,37,3198261,FIPOR,70
port_calls__20250119T000000Z__20250120T000000Z.json,38,3198263,FIKOK,70
port_calls__20250119T000000Z__20250120T000000Z.json,39,3198317,FIKTK,81
port_calls__20250119T000000Z__20250120T000000Z.json,40,3198866,FIHKO,40
port_calls__20250119T000000Z__20250120T000000Z.json,41,3199066,FIHKO,40
port_calls__20250119T000000Z__20250120T000000Z.json,42,3199148,FIINK,70
port_calls__20250119T000000Z__20250120T000000Z.json,43,3199151,FIKTK,50
port_calls__20250119T000000Z__20250120T000000Z.json,44,3199203,FIKOK,70
port_calls__20250119T000000Z__20250120T000000Z.json,45,3199306,FIOUL,70
port_calls__20250119T000000Z__20250120T000000Z.json,46,3199326,FIVAA,20
port_calls__20250119T000000Z__20250120T000000Z.json,47,3199488,FIKTK,83
port_calls__20250119T000000Z__20250120T000000Z.json,48,3199556,FIUKI,70
port_calls__20250119T000000Z__20250120T000000Z.json,49,3199587,FINLI,70
port_calls__20250119T000000Z__20250120T000000Z.json,50,3199944,FIKEM,70
port_calls__20250119T000000Z__20250120T000000Z.json,51,3200086,FINLI,20
port_calls__20250119T000000Z__20250120T000000Z.json,52,3200174,FIHEL,50
port_calls__20250119T000000Z__20250120T000000Z.json,53,3200179,FILAN,20
port_calls__20250119T000000Z__20250120T000000Z.json,54,3200487,FIKTK,70
port_calls__20250119T000000Z__20250120T000000Z.json,55,3200625,FIKTK,70
port_calls__20250119T000000Z__20250120T000000Z.json,56,3200782,FIUKI,70
port_calls__20250119T000000Z__20250120T000000Z.json,57,3200940,FIKTK,70
port_calls__20250119T000000Z__20250120T000000Z.json,58,3201420,FISKV,80
port_calls__20250119T000000Z__20250120T000000Z.json,59,3203620,FITOR,70
port_calls__20250119T000000Z__20250120T000000Z.json,60,3204512,FIPRS,40
port_calls__20250119T000000Z__20250120T000000Z.json,61,3205288,FIHEL,50
port_calls__20250119T000000Z__20250120T000000Z.json,62,3205940,FIPOR,83
port_calls__20250119T000000Z__20250120T000000Z.json,63,3206121,FIRAA,70
port_calls__20250119T000000Z__20250120T000000Z.json,64,3207719,FIUKI,70
port_calls__20250119T000000Z__20250120T000000Z.json,65,3207837,FIKTK,70
port_calls__20250119T000000Z__20250120T000000Z.json,66,3207921,FINLI,70
port_calls__20250119T000000Z__20250120T000000Z.json,67,3208137,FIKTK,70
port_calls__20250119T000000Z__20250120T000000Z.json,68,3208283,FIVAA,70
port_calls__20250119T000000Z__20250120T000000Z.json,69,3208378,FIVRK,70
port_calls__20250119T000000Z__20250120T000000Z.json,70,3208750,FITKU,91
port_calls__20250119T000000Z__20250120T000000Z.json,71,3208773,FIHEL,91
port_calls__20250119T000000Z__20250120T000000Z.json,72,3208802,FIHEL,91
port_calls__20250119T000000Z__20250120T000000Z.json,73,3208899,FIHKO,91
port_calls__20250119T000000Z__20250120T000000Z.json,74,3208937,FIHEL,20
port_calls__20250119T000000Z__20250120T000000Z.json,75,3208965,FITKU,20
port_calls__20250119T000000Z__20250120T000000Z.json,76,3209115,FIANK,70
port_calls__20250119T000000Z__20250120T000000Z.json,77,3209116,FIANK,91
port_calls__20250119T000000Z__20250120T000000Z.json,78,3209244,FIANK,50
port_calls__20250120T000000Z__20250121T000000Z.json,1,3185046,FILAN,20
port_calls__20250120T000000Z__20250121T000000Z.json,2,3185049,FINLI,20
port_calls__20250120T000000Z__20250121T000000Z.json,3,3185194,FILAN,20
port_calls__20250120T000000Z__20250121T000000Z.json,4,3189421,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,5,3189456,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,6,3189483,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,7,3189529,FIHEL,40
port_calls__20250120T000000Z__20250121T000000Z.json,8,3189532,FIHEL,40
port_calls__20250120T000000Z__20250121T000000Z.json,9,3189547,FIHEL,40
port_calls__20250120T000000Z__20250121T000000Z.json,10,3190789,FITKU,20
port_calls__20250120T000000Z__20250121T000000Z.json,11,3190940,FITKU,20
port_calls__20250120T000000Z__20250121T000000Z.json,12,3191456,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,13,3192950,FIECK,20
port_calls__20250120T000000Z__20250121T000000Z.json,14,3192972,FIECK,20
port_calls__20250120T000000Z__20250121T000000Z.json,15,3192994,FIECK,20
port_calls__20250120T000000Z__20250121T000000Z.json,16,3193933,FILAN,20
port_calls__20250120T000000Z__20250121T000000Z.json,17,3193961,FITKU,20
port_calls__20250120T000000Z__20250121T000000Z.json,18,3194188,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,19,3194631,FINLI,40
port_calls__20250120T000000Z__20250121T000000Z.json,20,3195256,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,21,3195271,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,22,3196061,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,23,3196081,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,24,3196128,FIKEM,70
port_calls__20250120T000000Z__20250121T000000Z.json,25,3196197,FILAN,20
port_calls__20250120T000000Z__20250121T000000Z.json,26,3196366,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,27,3196373,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,28,3196388,FIMHQ,10
port_calls__20250120T000000Z__20250121T000000Z.json,29,3196389,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,30,3196439,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,31,3196764,FILAN,20
port_calls__20250120T000000Z__20250121T000000Z.json,32,3197352,FIHEL,40
port_calls__20250120T000000Z__20250121T000000Z.json,33,3197380,FIHKO,40
port_calls__20250120T000000Z__20250121T000000Z.json,34,3197842,FIHEL,50
port_calls__20250120T000000Z__20250121T000000Z.json,35,3198536,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,36,3198541,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,37,3198544,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,38,3198547,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,39,3198550,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,40,3198552,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,41,3198651,FIMHQ,20
port_calls__20250120T000000Z__20250121T000000Z.json,42,3198678,FIHEL,20
port_calls__20250120T000000Z__20250121T000000Z.json,43,3198869,FIHKO,40
port_calls__20250120T000000Z__20250121T000000Z.json,44,3198870,FIKTK,40
port_calls__20250120T000000Z__20250121T000000Z.json,45,3198871,FIHKO,40
port_calls__20250120T000000Z__20250121T000000Z.json,46,3199049,FIKEM,70
port_calls__20250120T000000Z__20250121T000000Z.json,47,3199570,FIKTK,50
port_calls__20250120T000000Z__20250121T000000Z.json,48,3199943,FITOR,70
port_calls__20250120T000000Z__20250121T000000Z.json,49,3199945,FITOR,82
port_calls__20250120T000000Z__20250121T000000Z.json,50,3199950,FITOR,70
port_calls__20250120T000000Z__20250121T000000Z.json,51,3199953,FIRAU,70
port_calls__20250120T000000Z__20250121T000000Z.json,52,3200472,FIVAA,20
port_calls__20250120T000000Z__20250121T000000Z.json,53,3200866,FISKV,81
port_calls__20250120T000000Z__20250121T000000Z.json,54,3200948,FIHEL,70
port_calls__20250120T000000Z__20250121T000000Z.json,55,3204322,FIKAS,70
port_calls__20250120T000000Z__20250121T000000Z.json,56,3206266,FIKNT,70
port_calls__20250120T000000Z__20250121T000000Z.json,57,3207683,FIPOR,70
port_calls__20250120T000000Z__20250121T000000Z.json,58,3207790,FIKNT,70
port_calls__20250120T000000Z__20250121T000000Z.json,59,3208138,FIRAA,60
port_calls__20250120T000000Z__20250121T000000Z.json,60,3208223,FIKOK,70
port_calls__20250120T000000Z__20250121T000000Z.json,61,3208227,FINLI,20
port_calls__20250120T000000Z__20250121T000000Z.json,62,3208572,FIKTK,70
port_calls__20250120T000000Z__20250121T000000Z.json,63,3208691,FIVEI,90
port_calls__20250120T000000Z__20250121T000000Z.json,64,3208692,FIVEI,90
port_calls__20250120T000000Z__20250121T000000Z.json,65,3209022,FIINK,60
port_calls__20250120T000000Z__20250121T000000Z.json,66,3209027,FISKV,80
port_calls__20250120T000000Z__20250121T000000Z.json,67,3209102,FILPP,70
port_calls__20250120T000000Z__20250121T000000Z.json,68,3209203,FIVEI,10
port_calls__20250120T000000Z__20250121T000000Z.json,69,3209229,FIHKO,40
port_calls__20250120T000000Z__20250121T000000Z.json,70,3209548,FIANK,80
port_calls__20250121T000000Z__20250122T000000Z.json,1,3189422,FIHEL,20
port_calls__20250121T000000Z__20250122T000000Z.json,2,3189457,FIHEL,20
port_calls__20250121T000000Z__20250122T000000Z.json,3,3189484,FIHEL,20
port_calls__20250121T000000Z__20250122T000000Z.json,4,3189520,FIHEL,40
port_calls__20250121T000000Z__20250122T000000Z.json,5,3189548,FIHEL,40
port_calls__20250121T000000Z__20250122T000000Z.json,6,3189565,FIHEL,40
port_calls__20250121T000000Z__20250122T000000Z.json,7,3190790,FITKU,20
port_calls__20250121T000000Z__20250122T000000Z.json,8,3190941,FITKU,20
port_calls__20250121T000000Z__20250122T000000Z.json,9,3192951,FIECK,20
port_calls__20250121T000000Z__20250122T000000Z.json,10,3192973,FIECK,20
port_calls__20250121T000000Z__20250122T000000Z.json,11,3192995,FIECK,20
port_calls__20250121T000000Z__20250122T000000Z.json,12,3194632,FINLI,40
